Date,Open,High,Low,Close,Volume,Adj Close
2011-11-30,18.30,18.61,17.30,17.39,400,10436.83
2011-11-29,21.65,22.08,20.71,21.14,300,12685.32
2011-11-28,21.15,22.55,20.78,22.07,300,13244.44
2011-11-25,23.95,24.57,23.03,24.40,200,14639.22
2011-11-23,22.87,23.89,22.56,23.79,400,14272.49
2011-11-22,23.02,23.47,21.70,21.82,300,13094.14
2011-11-21,24.59,24.66,22.50,22.78,500,13665.28
2011-11-18,22.49,23.83,22.22,22.22,400,13334.62
2011-11-17,22.11,24.70,21.72,23.86,600,14314.57
2011-11-16,21.10,22.05,19.64,21.78,900,13070.09
2011-11-15,20.98,21.36,19.53,19.86,300,11915.78
2011-11-14,19.90,21.02,19.82,20.25,100,12150.25
2011-11-11,19.52,19.55,18.84,19.33,200,11597.15
2011-11-10,21.29,23.80,20.94,21.08,400,12649.25
2011-11-09,20.25,24.40,19.99,24.14,700,14482.91
2011-11-08,18.92,19.98,17.54,17.62,200,10569.10
2011-11-07,20.03,21.04,19.44,19.45,200,11669.29
2011-11-04,20.06,21.23,19.25,19.81,200,11885.73
2011-11-03,19.85,22.40,18.91,19.09,400,11452.86
2011-11-02,20.84,22.58,20.58,21.07,300,12643.24
2011-11-01,22.65,23.53,21.07,22.45,500,13472.89
2011-10-31,15.67,17.36,15.42,17.36,300,10418.80
2011-10-28,15.11,15.34,14.14,14.32,100,8591.15
2011-10-27,15.76,16.56,14.30,14.58,200,8747.46
2011-10-26,19.87,22.96,19.66,19.88,100,11927.81
2011-10-25,19.61,21.89,19.61,21.59,100,12955.86
2011-10-24,21.21,21.21,19.01,19.10,100,11458.87
2011-10-21,22.59,23.40,21.74,21.74,100,13046.04
2011-10-20,24.47,26.18,23.85,24.20,100,14518.98
2011-10-19,21.04,24.77,20.64,24.16,100,14494.93
2011-10-18,23.13,24.67,19.89,21.74,100,13046.04
2011-10-17,19.33,23.30,19.33,23.30,100,13977.90
2011-10-14,19.60,20.73,19.18,19.52,000,11711.38
2011-10-13,22.24,23.42,21.65,21.65,000,12991.93
2011-10-12,23.29,23.29,20.85,21.50,000,12901.75
2011-10-11,26.22,26.26,24.90,25.15,000,15090.12
2011-10-10,27.64,27.66,26.04,26.04,000,15625.19
2011-10-07,28.49,31.02,28.14,29.48,000,17687.30
2011-10-06,30.25,31.36,29.06,29.06,100,17434.80
2011-10-05,32.98,33.22,30.29,30.29,000,18174.28
2011-10-04,40.53,40.88,34.37,34.37,000,20621.16
